state,district,period,enrolment_count,demographic_update_count,biometric_update_count,UIS,total_updates,rolling_updates,historical_avg,RIS,BSS,period_dt,TSD,TSD_raw,TSD_norm
Madhya Pradesh,Panna,2025-09,272,226.0,479.0,0.00010027125864466255,705.0,660.0,7070.307692307692,0.007862625771581984,0.6794326241134752,2025-09-01,-0.2870187396258932,-0.2870187396258932,0.20383608412295826
Madhya Pradesh,Panna,2025-10,211,134.0,297.0,7.902255516406898e-05,431.0,778.3333333333334,7070.307692307692,0.009272338978102998,0.6890951276102089,2025-10-01,-0.2993737016260072,-0.2993737016260072,0.20111363159242726
Madhya Pradesh,Panna,2025-11,141,186.0,390.0,0.0001580373083283192,576.0,570.6666666666666,7070.307692307692,0.006798391576236544,0.6770833333333334,2025-11-01,-0.2928354918084286,-0.2928354918084286,0.20255434552281776
Madhya Pradesh,Panna,2025-12,211,395.0,405.0,0.0001466775965922394,800.0,602.3333333333334,7070.307692307692,0.007175638772347801,0.50625,2025-12-01,-0.2827350849178245,-0.2827350849178245,0.2047800001463175
Madhya Pradesh,Panna,NaT,2750,2404.0,2206.0,6.485216590056235e-05,4610.0,1995.3333333333333,7070.307692307692,0.02377054437812614,0.4785249457700651,,-0.11093798557317391,-0.11093798557317391,0.24263600066209484
Madhya Pradesh,Raisen,2025-01,668,7121.0,83530.0,0.005249916430823602,90651.0,90651.0,8080.846153846154,0.9448823681163222,0.9214459851518461,2025-01-01,3.3200470260424497,3.3200470260424497,0.9986637267692742
Madhya Pradesh,Raisen,2025-02,159,192.0,634.0,0.0002009736760980742,826.0,45738.5,8080.846153846154,0.4767460060461374,0.7675544794188862,2025-02-01,-0.2917086777184731,-0.2917086777184731,0.20280264235048984
Madhya Pradesh,Raisen,2025-03,60,216.0,339.0,0.00035784749893612907,555.0,30677.333333333332,8080.846153846154,0.3197589807888913,0.6108108108108108,2025-03-01,-0.30260526325389425,-0.30260526325389425,0.20040154740055952
Madhya Pradesh,Raisen,2025-04,164,424.0,751.0,0.00027717258487142495,1175.0,852.0,8080.846153846154,0.008880649718537099,0.6391489361702127,2025-04-01,-0.27767580557138083,-0.27767580557138083,0.20589482735980968
Madhya Pradesh,Raisen,2025-05,10,143.0,30.0,0.0006692715385508143,173.0,634.3333333333334,8080.846153846154,0.00661184523254151,0.17341040462427745,2025-05-01,-0.31796502589053965,-0.31796502589053965,0.1970169781353441
Madhya Pradesh,Raisen,2025-06,37,124.0,157.0,0.00029380612768751575,281.0,543.0,8080.846153846154,0.005659850700898644,0.5587188612099644,2025-06-01,-0.3136224751974567,-0.3136224751974567,0.1979738720637296
Madhya Pradesh,Raisen,2025-07,6,98.0,24.0,0.0007866197273911305,122.0,192.0,8080.846153846154,0.0020012731760083603,0.19672131147540983,2025-07-01,-0.32001567482893994,-0.32001567482893994,0.19656511155805093
Madhya Pradesh,Raisen,2025-08,221,323.0,990.0,0.00022984163683655986,1313.0,572.0,8080.846153846154,0.00596212633685824,0.753998476770754,2025-08-01,-0.27212699079688585,-0.27212699079688585,0.20711752515719117
Madhya Pradesh,Raisen,2025-09,136,121.0,645.0,0.00021789442304060005,766.0,733.6666666666666,8080.846153846154,0.007647226146518056,0.8420365535248042,2025-09-01,-0.2941212058812969,-0.2941212058812969,0.20227103461249787
Madhya Pradesh,Raisen,2025-10,147,332.0,345.0,0.00017816713129601718,677.0,918.6666666666666,8080.846153846154,0.009575536237984445,0.5096011816838996,2025-10-01,-0.29769978932281904,-0.29769978932281904,0.20148248313447648
Madhya Pradesh,Raisen,2025-11,129,207.0,595.0,0.00024051430475321645,802.0,748.3333333333334,8080.846153846154,0.007800101180796474,0.7418952618453866,2025-11-01,-0.29267368898360263,-0.29267368898360263,0.20258999925529306
Madhya Pradesh,Raisen,2025-12,214,224.0,633.0,0.00015492564111556584,857.0,778.6666666666666,8080.846153846154,0.008116274547145017,0.7386231038506418,2025-12-01,-0.29046220483434737,-0.29046220483434737,0.20307730634845234
Madhya Pradesh,Raisen,NaT,1972,3217.0,3636.0,0.000134440486278674,6853.0,2837.3333333333335,8080.846153846154,0.029574370267679104,0.5305705530424631,,-0.04937022376281391,-0.04937022376281391,0.25620263963178136
Madhya Pradesh,Rajgarh,2025-01,106,7004.0,127125.0,0.048952296975832796,134129.0,134129.0,11347.23076923077,0.995622685914124,0.9477816132230912,2025-01-01,3.325578500713628,3.325578500713628,0.9998826036234465
Madhya Pradesh,Rajgarh,2025-02,101,125.0,444.0,0.00021794511843153055,569.0,67349.0,11347.23076923077,0.49992315065071935,0.7803163444639719,2025-02-01,-0.2919313897042416,-0.2919313897042416,0.20275356710369996
Madhya Pradesh,Rajgarh,2025-03,97,104.0,473.0,0.00023012316175664139,577.0,45091.666666666664,11347.23076923077,0.3347097665606322,0.8197573656845754,2025-03-01,-0.29171470747061373,-0.29171470747061373,0.20280131367671703
Madhya Pradesh,Rajgarh,2025-04,133,111.0,816.0,0.00026964001748733317,927.0,691.0,11347.23076923077,0.005129206032749515,0.8802588996763754,2025-04-01,-0.2822348597493929,-0.2822348597493929,0.2048902262462132
Madhya Pradesh,Rajgarh,2025-05,14,257.0,28.0,0.0007875408277744925,285.0,596.3333333333334,11347.23076923077,0.004426507280554212,0.09824561403508772,2025-05-01,-0.29962360899803225,-0.29962360899803225,0.20105856376159448
Madhya Pradesh,Rajgarh,2025-06,50,106.0,310.0,0.00032186931796201015,416.0,542.6666666666666,11347.23076923077,0.004028146368218142,0.7451923076923077,2025-06-01,-0.2960754374223753,-0.2960754374223753,0.20184041389474877
Madhya Pradesh,Rajgarh,2025-07,2,112.0,1.0,0.0021857712097179773,113.0,271.3333333333333,11347.23076923077,0.002014073184109071,0.008849557522123894,2025-07-01,-0.30428227702103217,-0.30428227702103217,0.20003201244172777
Madhya Pradesh,Rajgarh,2025-08,152,259.0,1001.0,0.000320688370312605,1260.0,596.3333333333334,11347.23076923077,0.004426507280554212,0.7944444444444444,2025-08-01,-0.27321546177463135,-0.27321546177463135,0.20687767734804813
Madhya Pradesh,Rajgarh,2025-09,182,135.0,770.0,0.00019236827237136727,905.0,759.3333333333334,11347.23076923077,0.005636435765848238,0.850828729281768,2025-09-01,-0.28283073589186963,-0.28283073589186963,0.2047589231704163
Madhya Pradesh,Rajgarh,2025-10,170,97.0,317.0,9.421231450528294e-05,414.0,859.6666666666666,11347.23076923077,0.006381197471520018,0.7657004830917874,2025-10-01,-0.29612960798078225,-0.29612960798078225,0.2018284772514945
Madhya Pradesh,Rajgarh,2025-11,112,321.0,762.0,0.000374081893192884,1083.0,800.6666666666666,11347.23076923077,0.005943247897088439,0.703601108033241,2025-11-01,-0.27800955619364875,-0.27800955619364875,0.2058212844200458
Madhya Pradesh,Rajgarh,2025-12,240,282.0,707.0,0.00015941944885037462,989.0,828.6666666666666,11347.23076923077,0.006151088373089866,0.7148634984833164,2025-12-01,-0.2805555724387766,-0.2805555724387766,0.2052602621870954
Madhya Pradesh,Rajgarh,NaT,1454,2584.0,3263.0,0.000155569673688951,5847.0,2639.6666666666665,11347.23076923077,0.01959391344589648,0.5580639644262014,,-0.14897528606823146,-0.14897528606823146,0.23425436865170252
Madhya Pradesh,Ratlam,2025-01,61,19478.0,84143.0,0.06571646555119297,103621.0,103621.0,8901.461538461539,0.9805019093616312,0.812026519720906,2025-01-01,3.323765051698631,3.323765051698631,0.9994830047529828
Madhya Pradesh,Ratlam,2025-02,93,37.0,344.0,0.00015848869176944512,381.0,52001.0,8901.461538461539,0.49205353923156675,0.9028871391076115,2025-02-01,-0.2989880730614028,-0.2989880730614028,0.20119860599069275
Madhya Pradesh,Ratlam,2025-03,94,138.0,324.0,0.00019013863658250908,462.0,34821.333333333336,8901.461538461539,0.3294929002793946,0.7012987012987013,2025-03-01,-0.2961457347903299,-0.2961457347903299,0.20182492366116683
Madhya Pradesh,Ratlam,2025-04,67,250.0,373.0,0.0003597240691201426,623.0,488.6666666666667,8901.461538461539,0.004623952670868361,0.5987158908507223,2025-04-01,-0.29049614884412334,-0.29049614884412334,0.20306982668519558
Madhya Pradesh,Ratlam,2025-05,6,147.0,35.0,0.0011734818884031619,182.0,422.3333333333333,8901.461538461539,0.003996281060020609,0.19230769230769232,2025-05-01,-0.30597110165329783,-0.30597110165329783,0.19965987492372553
Madhya Pradesh,Ratlam,2025-06,59,247.0,202.0,0.0002944086615159358,449.0,418.0,8901.461538461539,0.0039552773869501534,0.44988864142538976,2025-06-01,-0.29660191253753915,-0.29660191253753915,0.20172440354121418
Madhya Pradesh,Ratlam,2025-07,1,10.0,1.0,0.00042554837711323456,11.0,214.0,8901.461538461539,0.002024950623940987,0.09090909090909091,2025-07-01,-0.3119715935588961,-0.3119715935588961,0.19833764873050244
Madhya Pradesh,Ratlam,2025-08,139,426.0,656.0,0.0003011401857662,1082.0,514.0,8901.461538461539,0.004863666451895643,0.6062846580406654,2025-08-01,-0.27438956530804376,-0.27438956530804376,0.20661896015121547
Madhya Pradesh,Ratlam,2025-09,132,311.0,551.0,0.00025263271423664474,862.0,651.6666666666666,8901.461538461539,0.006166321604057057,0.6392111368909513,2025-09-01,-0.28210949641466143,-0.28210949641466143,0.20491785042894012
Madhya Pradesh,Ratlam,2025-10,172,134.0,314.0,0.00010076409775197099,448.0,797.3333333333334,8901.461538461539,0.007544675844963929,0.7008928571428571,2025-10-01,-0.2966370031334783,-0.2966370031334783,0.20171667122429476
Madhya Pradesh,Ratlam,2025-11,162,304.0,577.0,0.0002103861505256788,881.0,730.3333333333334,8901.461538461539,0.006910695976720722,0.6549375709421112,2025-11-01,-0.2814427750918172,-0.2814427750918172,0.20506476445040936
Madhya Pradesh,Ratlam,2025-12,157,347.0,590.0,0.0002308852515084544,937.0,755.3333333333334,8901.461538461539,0.007147255629050277,0.6296691568836713,2025-12-01,-0.2794777017192236,-0.2794777017192236,0.20549777419789764
Madhya Pradesh,Ratlam,NaT,2102,3025.0,2755.0,0.00010637789203851292,5780.0,2532.6666666666665,8901.461538461539,0.023965069845332743,0.47664359861591693,,-0.10953394558581753,-0.10953394558581753,0.2429453850387129
Madhya Pradesh,Rewa,2025-01,150,8725.0,140650.0,0.0385250235341148,149375.0,149375.0,13655.923076923076,0.9213376967297612,0.9415899581589958,2025-01-01,3.3199035743140612,3.3199035743140612,0.9986321167553416
Madhya Pradesh,Rewa,2025-02,179,234.0,1029.0,0.0002729647538313942,1263.0,75319.0,13655.923076923076,0.4645639094894653,0.8147268408551069,2025-02-01,-0.30315052645543267,-0.30315052645543267,0.2002813970364532
Madhya Pradesh,Rewa,2025-03,160,926.0,1074.0,0.00048357770126503926,2000.0,50879.333333333336,13655.923076923076,0.31382124039818643,0.537,2025-03-01,-0.28512233918993685,-0.28512233918993685,0.2042539615851246
Madhya Pradesh,Rewa,2025-04,139,886.0,1172.0,0.0005727786527789645,2058.0,1773.6666666666667,13655.923076923076,0.010939889281559966,0.5694849368318756,2025-04-01,-0.28370356732915153,-0.28370356732915153,0.2045665921737582
Madhya Pradesh,Rewa,2025-05,38,288.0,150.0,0.0004459095434822889,438.0,1498.6666666666667,13655.923076923076,0.009243702726911033,0.3424657534246575,2025-05-01,-0.32333133309591305,-0.32333133309591305,0.19583449642226874
Madhya Pradesh,Rewa,2025-06,186,513.0,903.0,0.00029451441935109487,1416.0,1304.0,13655.923076923076,0.008043008244589847,0.6377118644067796,2025-06-01,-0.29940790413301627,-0.29940790413301627,0.20110609496853832
Madhya Pradesh,Rewa,2025-07,25,698.0,70.0,0.0011884405586289604,768.0,874.0,13655.923076923076,0.005390789268229698,0.09114583333333333,2025-07-01,-0.3152590104397209,-0.3152590104397209,0.19761325666794255
Madhya Pradesh,Rewa,2025-08,221,948.0,1270.0,0.00038826256702474465,2218.0,1467.3333333333333,13655.923076923076,0.009050440258866184,0.5725879170423805,2025-08-01,-0.27978971392008867,-0.27978971392008867,0.20542902138378183
Madhya Pradesh,Rewa,2025-09,218,565.0,1157.0,0.0003055856152581276,1722.0,1569.3333333333333,13655.923076923076,0.009679571271863242,0.6718931475029036,2025-09-01,-0.2919226594881836,-0.2919226594881836,0.2027554908327085
Madhya Pradesh,Rewa,2025-10,201,351.0,640.0,0.000190736518190509,991.0,1643.6666666666667,13655.923076923076,0.010138055637544106,0.6458123107971746,2025-10-01,-0.3098040772508395,-0.3098040772508395,0.198815267379413
Madhya Pradesh,Rewa,2025-11,158,663.0,1040.0,0.00041697864569841106,1703.0,1472.0,13655.923076923076,0.00907922403070265,0.6106870229007634,2025-11-01,-0.2923874295805098,-0.2923874295805098,0.20265307736401822
Madhya Pradesh,Rewa,2025-12,183,776.0,1042.0,0.0003843253599562148,1818.0,1504.0,13655.923076923076,0.009276598466152707,0.5731573157315731,2025-12-01,-0.28957434744274585,-0.28957434744274585,0.2032729483587227
Madhya Pradesh,Rewa,NaT,3225,5947.0,5810.0,0.0001410337496749908,11757.0,5092.666666666667,13655.923076923076,0.031411319008395625,0.4941736837628647,,-0.04645066598852204,-0.04645066598852204,0.256845972848879
Madhya Pradesh,Sagar,2025-01,2209,19639.0,140592.0,0.0028061254378052877,160231.0,160231.0,14005.846153846154,0.9636052906232622,0.8774332058091131,2025-01-01,3.323073208752427,3.323073208752427,0.9993305551072772
Madhya Pradesh,Sagar,2025-02,254,441.0,834.0,0.00019419262019304727,1275.0,80753.0,14005.846153846154,0.48563647504977375,0.6541176470588236,2025-02-01,-0.28931775871547694,-0.28931775871547694,0.20332948844600524
Madhya Pradesh,Sagar,2025-03,146,226.0,661.0,0.0002350320115189533,887.0,54131.0,14005.846153846154,0.32553574518493805,0.7452085682074409,2025-03-01,-0.29813534153951343,-0.29813534153951343,0.20138650791136314
Madhya Pradesh,Sagar,2025-04,135,431.0,999.0,0.0004097873261090407,1430.0,1197.3333333333333,14005.846153846154,0.007200583748710212,0.6986013986013986,2025-04-01,-0.28579527073164795,-0.28579527073164795,0.20410567912350402
Madhya Pradesh,Sagar,2025-05,59,318.0,93.0,0.000269492115552449,411.0,909.3333333333334,14005.846153846154,0.005468594784655195,0.22627737226277372,2025-05-01,-0.3089527885092077,-0.3089527885092077,0.1990028513791733
Madhya Pradesh,Sagar,2025-06,111,320.0,485.0,0.0002805621978510678,805.0,882.0,14005.846153846154,0.005304216202418491,0.6024844720496895,2025-06-01,-0.29999885131160364,-0.29999885131160364,0.20097587800455732
Madhya Pradesh,Sagar,2025-07,28,401.0,54.0,0.000628651011644551,455.0,557.0,14005.846153846154,0.0033497147672869607,0.11868131868131868,2025-07-01,-0.3079528564363788,-0.3079528564363788,0.19922318937794714
Madhya Pradesh,Sagar,2025-08,206,616.0,1085.0,0.0003194429785832357,1701.0,987.0,14005.846153846154,0.005935670512230216,0.6378600823045267,2025-08-01,-0.2796365981921791,-0.2796365981921791,0.20546276088867935
Madhya Pradesh,Sagar,2025-09,224,154.0,1067.0,0.00021087441901593317,1221.0,1125.6666666666667,14005.846153846154,0.0067695911245530035,0.8738738738738738,2025-09-01,-0.29054494807758513,-0.29054494807758513,0.20305907362932824
Madhya Pradesh,Sagar,2025-10,242,379.0,588.0,0.00015458500400770015,967.0,1296.3333333333333,14005.846153846154,0.007795954955104123,0.6080661840744571,2025-10-01,-0.2963172832252791,-0.2963172832252791,0.2017871224545883
Madhya Pradesh,Sagar,2025-11,187,392.0,1016.0,0.00029128445064435305,1408.0,1198.6666666666667,14005.846153846154,0.007208602216136393,0.7215909090909091,2025-11-01,-0.28629523676806234,-0.28629523676806234,0.20399551012411712
Madhya Pradesh,Sagar,2025-12,188,615.0,853.0,0.00030208172998173516,1468.0,1281.0,14005.846153846154,0.007703742579703046,0.5810626702997275,2025-12-01,-0.28493169303238663,-0.28493169303238663,0.204295971031536
Madhya Pradesh,Sagar,NaT,2550,4689.0,5128.0,0.00014893434645706321,9817.0,4231.0,14005.846153846154,0.025444601760127705,0.5223591728634003,,-0.09519458221310625,-0.09519458221310625,0.2461051062988739
Madhya Pradesh,Satna,2025-01,1282,23866.0,113500.0,0.004145219002307231,137366.0,137366.0,12461.692307692309,0.9284621684351677,0.826259773160753,2025-01-01,3.319441308979042,3.319441308979042,0.9985302552173548
Madhya Pradesh,Satna,2025-02,255,444.0,912.0,0.00020571964326757434,1356.0,69361.0,12461.692307692309,0.46881371274428657,0.672566371681416,2025-02-01,-0.29514349418418795,-0.29514349418418795,0.202045770352105
Madhya Pradesh,Satna,2025-03,221,650.0,945.0,0.0002792059487847014,1595.0,46772.333333333336,12461.692307692309,0.31613603096427895,0.5924764890282131,2025-03-01,-0.28879185998114393,-0.28879185998114393,0.20344537179231378
Madhya Pradesh,Satna,2025-04,176,560.0,699.0,0.0002767383299512202,1259.0,1403.3333333333333,12461.692307692309,0.009485184905318774,0.5552025416997617,2025-04-01,-0.2977213540908627,-0.2977213540908627,0.20147773127386126
Madhya Pradesh,Satna,2025-05,39,268.0,25.0,0.00029064259788852615,293.0,1049.0,12461.692307692309,0.007090232042051825,0.08532423208191127,2025-05-01,-0.32339364965630407,-0.32339364965630407,0.19582076478331034
Madhya Pradesh,Satna,2025-06,187,324.0,623.0,0.0001959136184376437,947.0,833.0,12461.692307692309,0.005630279591066892,0.6578669482576558,2025-06-01,-0.30601302719274437,-0.30601302719274437,0.19965063650672682
Madhya Pradesh,Satna,2025-07,56,502.0,16.0,0.00035784749893612907,518.0,586.0,12461.692307692309,0.003960796927209122,0.03088803088803089,2025-07-01,-0.3174140777078317,-0.3174140777078317,0.19713838120191693
Madhya Pradesh,Satna,2025-08,296,666.0,1241.0,0.0002492385611655216,1907.0,1124.0,12461.692307692309,0.007597159976421592,0.6507603565810173,2025-08-01,-0.28050018687926226,-0.28050018687926226,0.20527246655944822
Madhya Pradesh,Satna,2025-09,274,427.0,1028.0,0.0002054322789315714,1455.0,1293.3333333333333,12461.692307692309,0.008741690601576447,0.7065292096219932,2025-09-01,-0.2925124825268601,-0.2925124825268601,0.20262552157629188
Madhya Pradesh,Satna,2025-10,253,370.0,670.0,0.0001590263428666058,1040.0,1467.3333333333333,12461.692307692309,0.00991776340931431,0.6442307692307693,2025-10-01,-0.3035414707873758,-0.3035414707873758,0.2001952512930842
Madhya Pradesh,Satna,2025-11,276,552.0,964.0,0.0002124938536573332,1516.0,1337.0,12461.692307692309,0.009036835310031735,0.6358839050131926,2025-11-01,-0.2908913541319409,-0.2908913541319409,0.2029827420275586
Madhya Pradesh,Satna,2025-12,245,725.0,1053.0,0.0002807513968487314,1778.0,1444.6666666666667,12461.692307692309,0.009764558522482557,0.5922384701912261,2025-12-01,-0.28392847479638644,-0.28392847479638644,0.2045170331461138
Madhya Pradesh,Satna,NaT,3668,5440.0,5532.0,0.00011572114587306458,10972.0,4755.333333333333,12461.692307692309,0.032141484052084945,0.5041924899744805,,-0.0395898770441422,-0.0395898770441422,0.2583577680468645
Madhya Pradesh,Sehore,2025-01,1748,5205.0,86691.0,0.0020338149398376223,91896.0,91896.0,7844.692307692308,0.9866944341014735,0.9433598850874902,2025-01-01,3.3251402100814795,3.3251402100814795,0.9997860249823637
Madhya Pradesh,Sehore,2025-02,81,78.0,418.0,0.00023689337266909576,496.0,46196.0,7844.692307692308,0.49601001216322443,0.842741935483871,2025-02-01,-0.29072042963658096,-0.29072042963658096,0.20302040574719754
Madhya Pradesh,Sehore,2025-03,69,177.0,425.0,0.00033752321873803317,602.0,30998.0,7844.692307692308,0.33282791490682373,0.7059800664451827,2025-03-01,-0.2865269807546322,-0.2865269807546322,0.20394444464915518
Madhya Pradesh,Sehore,2025-04,67,92.0,595.0,0.0003966780665899486,687.0,595.0,7844.692307692308,0.006388560854557073,0.86608442503639,2025-04-01,-0.28316430948137145,-0.28316430948137145,0.20468541924034764
Madhya Pradesh,Sehore,2025-05,5,184.0,3.0,0.0014468644821849974,187.0,492.0,7844.692307692308,0.005282641916709378,0.016042780748663103,2025-05-01,-0.3029447287358466,-0.3029447287358466,0.2003267451745097
Madhya Pradesh,Sehore,2025-06,24,127.0,117.0,0.00039330986369556526,244.0,372.6666666666667,7844.692307692308,0.004001350720109136,0.47950819672131145,2025-06-01,-0.30068976094083644,-0.30068976094083644,0.20082363401801526
Madhya Pradesh,Sehore,2025-07,2,101.0,5.0,0.0020503694533637665,106.0,179.0,7844.692307692308,0.0019219367949003632,0.04716981132075472,2025-07-01,-0.3061491566550716,-0.3061491566550716,0.199620639975844
Madhya Pradesh,Sehore,2025-08,81,336.0,626.0,0.00045945851715256073,962.0,437.3333333333333,7844.692307692308,0.004695681703741669,0.6507276507276507,2025-08-01,-0.27228507889141007,-0.27228507889141007,0.20708268997655846
Madhya Pradesh,Sehore,2025-09,75,109.0,507.0,0.00031774278824454844,616.0,561.3333333333334,7844.692307692308,0.006027079259985496,0.823051948051948,2025-09-01,-0.2859731290155069,-0.2859731290155069,0.20406648752299864
Madhya Pradesh,Sehore,2025-10,68,160.0,331.0,0.0002793372368483933,491.0,689.6666666666666,7844.692307692308,0.00740500415018408,0.6741344195519349,2025-10-01,-0.2909182338291257,-0.2909182338291257,0.2029768190065392
Madhya Pradesh,Sehore,2025-11,56,156.0,505.0,0.00045663551505170137,661.0,589.3333333333334,7844.692307692308,0.006327717417847006,0.7639939485627837,2025-11-01,-0.2841928912826041,-0.2841928912826041,0.20445876818892406
Madhya Pradesh,Sehore,2025-12,79,182.0,499.0,0.0003334849767711309,681.0,611.0,7844.692307692308,0.006560354087620792,0.7327459618208517,2025-12-01,-0.28340167451242515,-0.28340167451242515,0.20463311515155758
Madhya Pradesh,Sehore,NaT,984,1868.0,2484.0,0.0001711000126752399,4352.0,1898.0,7844.692307692308,0.020378972272183736,0.5707720588235294,,-0.13817383634606845,-0.13817383634606845,0.23663450014293935
Madhya Pradesh,Seoni,2025-01,138,16141.0,61992.0,0.021903406685763082,78133.0,78133.0,7511.666666666667,0.8761131045479224,0.7934163541653335,2025-01-01,3.168382328921704,3.168382328921704,0.9652439608108863
Madhya Pradesh,Seoni,2025-02,93,255.0,401.0,0.0002728834167998845,656.0,39394.5,7511.666666666667,0.441734448915479,0.6112804878048781,2025-02-01,-0.3075752339186114,-0.3075752339186114,0.19930639962004032
Madhya Pradesh,Seoni,2025-03,47,268.0,276.0,0.0004477723735969045,544.0,26444.333333333332,7511.666666666667,0.29652294132270324,0.5073529411764706,2025-03-01,-0.3126000444693312,-0.3126000444693312,0.19819916770794543
Madhya Pradesh,Seoni,2025-04,94,340.0,413.0,0.00030990128430006343,753.0,651.0,7511.666666666667,0.0072997277854516965,0.548472775564409,2025-04-01,-0.30322338906664875,-0.30322338906664875,0.2002653415439082
Madhya Pradesh,Seoni,2025-05,7,115.0,32.0,0.000812410538125266,147.0,481.3333333333333,7511.666666666667,0.005397238567430748,0.21768707482993196,2025-05-01,-0.3304112032964361,-0.3304112032964361,0.1942744260195377
Madhya Pradesh,Seoni,2025-06,54,141.0,181.0,0.00023068447378865576,322.0,407.3333333333333,7511.666666666667,0.004567469203185854,0.562111801242236,2025-06-01,-0.3225599368109364,-0.3225599368109364,0.19600447588218595
Madhya Pradesh,Seoni,2025-08,150,688.0,521.0,0.00031181090177569734,1209.0,559.3333333333334,7511.666666666667,0.006271860329742932,0.43093465674110837,2025-08-01,-0.2827652318244326,-0.2827652318244326,0.20477335718600875
Madhya Pradesh,Seoni,2025-09,152,234.0,477.0,0.00018095986610496996,711.0,747.3333333333334,7511.666666666667,0.008379923038905635,0.6708860759493671,2025-09-01,-0.3051076930231687,-0.3051076930231687,0.19985012957687262
Madhya Pradesh,Seoni,2025-10,143,160.0,232.0,0.00010604892805364778,392.0,770.6666666666666,7511.666666666667,0.008641562027631501,0.5918367346938775,2025-10-01,-0.3194194302167366,-0.3194194302167366,0.19669649582724524
Madhya Pradesh,Seoni,2025-11,129,386.0,398.0,0.00023511622808793228,784.0,629.0,7511.666666666667,0.0070530395960815935,0.5076530612244898,2025-11-01,-0.3018325932892174,-0.3018325932892174,0.20057180751957732
Madhya Pradesh,Seoni,2025-12,135,383.0,400.0,0.0002243800533869782,783.0,653.0,7511.666666666667,0.007322153984485343,0.5108556832694764,2025-12-01,-0.30187745766913454,-0.30187745766913454,0.20056192152036217
Madhya Pradesh,Seoni,NaT,1684,3308.0,2398.0,0.00013108286762082252,5706.0,2424.3333333333335,7511.666666666667,0.02718429092861761,0.42025937609533826,,-0.08101011533705053,-0.08101011533705053,0.24923069565646105
Madhya Pradesh,Shahdol,2025-01,61,12736.0,65642.0,0.04970734828819836,78378.0,78378.0,6991.384615384615,0.9442629876596453,0.8375054224399704,2025-01-01,3.320523907213821,3.320523907213821,0.9987688089501624
Madhya Pradesh,Shahdol,2025-02,69,103.0,425.0,0.00029603365364398927,528.0,39453.0,6991.384615384615,0.47531204741299843,0.8049242424242424,2025-02-01,-0.3006421164705882,-0.3006421164705882,0.20083413261838262
Madhya Pradesh,Shahdol,2025-03,85,189.0,474.0,0.0003017524855893845,663.0,26523.0,6991.384615384615,0.3195372071460968,0.7149321266968326,2025-03-01,-0.29436263781680017,-0.29436263781680017,0.20221783436924698
Madhya Pradesh,Shahdol,2025-04,33,149.0,280.0,0.0005029208093156409,429.0,540.0,6991.384615384615,0.006505677783768513,0.6526806526806527,2025-04-01,-0.30524706748336605,-0.30524706748336605,0.19981941800108208
Madhya Pradesh,Shahdol,2025-05,9,135.0,6.0,0.0006060840522521825,141.0,411.0,6991.384615384615,0.004951543646534924,0.0425531914893617,2025-05-01,-0.3186432886114471,-0.3186432886114471,0.19686752093257145
Madhya Pradesh,Shahdol,2025-06,86,121.0,441.0,0.0002528099238241415,562.0,377.3333333333333,6991.384615384615,0.004545942747670344,0.7846975088967971,2025-06-01,-0.2990606181429675,-0.2990606181429675,0.20118262046674842
Madhya Pradesh,Shahdol,2025-07,8,115.0,2.0,0.0005657859104800959,117.0,273.3333333333333,6991.384615384615,0.0032929973967223336,0.017094017094017096,2025-07-01,-0.3197596403721205,-0.3197596403721205,0.19662152951019557
Madhya Pradesh,Shahdol,2025-08,106,541.0,961.0,0.0005481763828679917,1502.0,727.0,6991.384615384615,0.008758569905184647,0.6398135818908123,2025-08-01,-0.2553368408499252,-0.2553368408499252,0.21081728450980397
Madhya Pradesh,Shahdol,2025-09,112,338.0,552.0,0.0003074172529470607,890.0,836.3333333333334,6991.384615384615,0.010075768863873581,0.6202247191011236,2025-09-01,-0.28380381074709743,-0.28380381074709743,0.20454450323921888
Madhya Pradesh,Shahdol,2025-10,107,163.0,171.0,0.00012075884278319486,334.0,908.6666666666666,6991.384615384615,0.010947208418859855,0.5119760479041916,2025-10-01,-0.309665959869365,-0.309665959869365,0.19884570195417756
Madhya Pradesh,Shahdol,2025-11,77,261.0,462.0,0.0003632484966385698,723.0,649.0,6991.384615384615,0.007818860891973638,0.6390041493775933,2025-11-01,-0.2915717584151166,-0.2915717584151166,0.20283281292518668
Madhya Pradesh,Shahdol,2025-12,116,348.0,539.0,0.0002958161524290275,887.0,648.0,6991.384615384615,0.007806813340522216,0.6076662908680946,2025-12-01,-0.2839433547171816,-0.2839433547171816,0.2045137543114219
Madhya Pradesh,Shahdol,NaT,1328,2985.0,2749.0,0.0001670382252442009,5734.0,2448.0,6991.384615384615,0.029492405953083927,0.47942099755842343,,-0.05848681371784531,-0.05848681371784531,0.2541937719887518
Madhya Pradesh,Shajapur,2025-01,103,5899.0,96815.0,0.038578796122514365,102714.0,102714.0,8805.076923076924,0.9825586246897692,0.9425686858656074,2025-01-01,3.3248831921186386,3.3248831921186386,0.9997293903117493
Madhya Pradesh,Shajapur,2025-02,92,124.0,546.0,0.0002817365737805011,670.0,51692.0,8805.076923076924,0.49448391093194255,0.8149253731343283,2025-02-01,-0.28802567042510807,-0.28802567042510807,0.20361420393406193
